Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_306.jpg;5.606969;1;0;5.015852;60.98614;93.05992;0.662547;154.3947;0.613785
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_347.jpg;7.491182;1;0;5.016636;60.8032;93.14558;0.7540816;154.846;0.5749878
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_389.jpg;9.355933;1;0;5.016531;60.61973;93.2292;0.8252733;155.4706;0.5511455
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_431.jpg;11.2301;1;0;5.016357;60.43653;93.31069;0.8360772;156.2865;0.5091679
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_472.jpg;13.10753;1;0;5.009027;60.25185;93.38799;0.8314595;157.244;0.5385035
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_513.jpg;11.20897;1;0;5.04626;60.06516;93.46255;0.8344519;158.3931;0.6046668
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_556.jpg;9.35767;1;0;4.993233;59.88217;93.53384;0.7178744;159.8084;0.6284778
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_597.jpg;7.446327;1;0;5.010541;59.69647;93.60204;0.5915129;160.8022;0.6934323
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_639.jpg;5.606907;1;0;5.010732;59.41578;93.69872;0.3915007;161.9811;0.8583825
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_681.jpg;3.697786;1;0;5.01144;59.22803;93.76076;0.2457836;162.5763;0.9672464
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_722.jpg;1.819477;1;0;5.011532;59.03994;93.82145;0.09357865;163.0074;1.06052
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_764.jpg;0;1;0;5.011614;58.85135;93.88121;359.9497;163.2583;1.132036
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_804.jpg;0;1;0;5.00687;58.66133;93.94128;359.89;163.3487;1.141042
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_848.jpg;0;1;0;5.006821;58.46952;94.00175;359.9288;163.3557;1.087549
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_889.jpg;0;1;0;5.010813;58.27642;94.06164;0.02266972;163.3621;1.020407
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_930.jpg;0;1;0;5.011537;58.08338;94.12067;0.1028666;163.361;0.9556127
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_51_973.jpg;0;1;0;5.012127;57.89001;94.17936;0.1950453;163.3557;0.8858724
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_014.jpg;0;1;0;5.012097;57.69641;94.23792;0.2981065;163.3483;0.8080524
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_056.jpg;0;1;0;5.011567;57.50252;94.29642;0.4159035;163.3406;0.7265633
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_098.jpg;0;1;0;5.011174;57.21142;94.38432;0.6086478;163.3211;0.5891091
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_139.jpg;0;1;0;5.011643;57.01689;94.44299;0.7594543;163.311;0.4973086
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_180.jpg;0;1;0;5.007592;56.82249;94.50181;0.9089748;163.2992;0.3939441
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_222.jpg;-1.87272;1;0;5.007421;56.62828;94.56113;1.055915;163.2321;0.2746624
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_264.jpg;-3.784059;1;0;5.021887;56.43411;94.62143;1.212509;163.0486;0.1409186
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_306.jpg;-5.635579;1;0;5.0156;56.24079;94.68263;1.354815;162.6927;0.002086245
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_347.jpg;-7.538863;1;0;5.0108;56.04774;94.74384;1.467895;162.2639;359.9381
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_388.jpg;-8.869707;1;0;5.008436;55.85643;94.80564;1.501057;161.6508;359.9157
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_431.jpg;-6.988572;1;0;5.006797;55.66701;94.86805;1.441188;160.9229;359.9406
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_473.jpg;-5.110434;1;0;4.949386;55.47929;94.9333;1.366643;160.2959;359.914
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_513.jpg;-3.212105;1;0;5.011157;55.29176;95.00069;1.309174;159.7395;359.8499
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_555.jpg;1.569609;1;0;5.006366;55.10404;95.06853;1.258304;159.4677;359.7822
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_597.jpg;3.467758;1;0;5.019004;54.82242;95.16943;1.16547;159.494;359.7389
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_639.jpg;5.312061;1;0;5.028444;54.63441;95.23614;1.117469;159.7967;359.729
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_681.jpg;7.196369;1;0;5.011329;54.44524;95.30157;1.091629;160.2407;359.7591
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_723.jpg;9.1009;1;0;5.006057;54.25503;95.36504;1.085944;160.8722;359.835
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_764.jpg;10.94504;1;0;4.99786;54.06398;95.42577;1.091748;161.7235;359.9654
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_805.jpg;12.82325;1;0;5.006517;53.87218;95.48489;1.105273;162.6663;0.06624538
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_847.jpg;14.72154;1;0;5.006579;53.67948;95.54041;1.108658;163.7665;0.2251908
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_888.jpg;15;1;0;5.009029;53.48664;95.59251;1.076968;165.0125;0.4089308
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_931.jpg;15;1;0;5.00773;53.29456;95.64156;0.9686038;166.384;0.5726433
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_52_972.jpg;15;1;0;5.006933;53.10309;95.68668;0.7806178;167.8407;0.7334012
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_014.jpg;14.08995;1;0;5.006322;52.9121;95.72727;0.5174845;169.3367;0.9058504
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_055.jpg;12.22153;1;0;5.006286;52.72154;95.7634;0.1856653;170.7836;1.088968
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_097.jpg;10.33218;1;0;5.030705;52.4324;95.81074;359.7867;172.7139;1.350656
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_139.jpg;8.469244;1;0;5.007391;52.23615;95.84016;359.7121;173.6692;1.41329
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_180.jpg;6.564713;1;0;5.002282;52.03797;95.86824;359.7328;174.4037;1.371685
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_223.jpg;4.67105;1;0;5.002806;51.83789;95.89488;359.8402;174.9494;1.226466
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_264.jpg;2.838479;1;0;5.021173;51.63421;95.91766;0.07597387;175.4456;1.086903
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_306.jpg;0.9504137;1;0;5.010241;51.43174;95.93697;0.2479689;175.8581;0.9714842
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_348.jpg;0;1;0;5.012946;51.22993;95.95493;0.3725555;176.1448;0.8392893
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_388.jpg;0;1;0;5.02065;51.02783;95.97083;0.4916452;176.3288;0.728974
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_430.jpg;0;1;0;5.015847;50.82589;95.98523;0.6087957;176.4193;0.6405556
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_472.jpg;0;1;0;5.016214;50.62384;95.99895;0.7254449;176.463;0.5557872
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_514.jpg;0;1;0;5.015868;50.42178;96.01239;0.8412002;176.4793;0.4676878
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_555.jpg;0;1;0;5.022371;50.21943;96.02554;0.968214;176.4833;0.3845565
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_596.jpg;0;1;0;5.015045;50.01764;96.03877;1.080367;176.438;0.2933195
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_638.jpg;0;1;0;5.001944;49.71396;96.05882;1.271288;176.4226;0.1472937
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_681.jpg;0;1;0;4.990458;49.51231;96.07225;1.38228;176.3513;0.05139282
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_722.jpg;0;1;0;5.015104;49.31014;96.08521;1.500505;176.3391;-0.004886542
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_763.jpg;0;1;0;5.019421;49.10877;96.09736;1.564081;176.3531;359.9908
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_805.jpg;0;1;0;5.017971;48.9101;96.10947;1.464473;176.3862;-0.003785642
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_847.jpg;0;1;0;4.991358;48.71199;96.12241;1.358189;176.4889;359.9913
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_888.jpg;0;1;0;5.014693;48.51301;96.13535;1.281617;176.4577;-0.001416178
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_930.jpg;0;1;0;5.017204;48.3139;96.14848;1.220808;176.4226;-0.0007338783
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_53_972.jpg;0;1;0;5.025225;48.11441;96.16167;1.178237;176.3725;-1.974769E-06
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_013.jpg;0;1;0;5.013824;47.91543;96.17484;1.137817;176.4713;-0.001446631
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_056.jpg;0;1;0;5.008231;47.7156;96.18802;1.122683;176.4529;-0.00106534
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_098.jpg;0;1;0;5.003987;47.41516;96.20781;1.127888;176.4058;-0.0007695057
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_138.jpg;0;1;0;4.993935;47.21525;96.221;1.132684;176.4273;-0.001382583
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_181.jpg;0;1;0;5.014529;47.01477;96.23424;1.155632;176.4095;-0.00115363
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_222.jpg;0;1;0;5.017984;46.81419;96.24753;1.185542;176.3922;-0.001255049
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_263.jpg;0;1;0;4.993144;46.61358;96.26086;1.220248;176.3769;-0.001358929
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_305.jpg;-0.6034725;1;0;5.014504;46.41263;96.27431;1.261854;176.3551;-0.001279744
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_348.jpg;-2.484094;1;0;5.017639;46.2117;96.28817;1.308236;176.2722;-0.00118113
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_389.jpg;-4.329332;1;0;5.023418;46.01073;96.30284;1.357363;176.0732;-0.0009017312
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_430.jpg;-6.208141;1;0;5.015317;45.81034;96.31858;1.397213;175.7271;-0.0006203442
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_471.jpg;-4.316309;1;0;5.007963;45.60966;96.33541;1.445049;175.3027;-0.0008495614
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_513.jpg;-2.449062;1;0;5.004301;45.40905;96.35286;1.492469;174.9197;-0.002087918
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_555.jpg;-0.5647361;1;0;5.00361;45.2091;96.37052;1.496631;174.6274;-0.005553611
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_597.jpg;0;1;0;4.990568;44.91039;96.39768;1.447871;174.4193;-0.004379122
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_640.jpg;0;1;0;5.014021;44.71103;96.41637;1.427871;174.3721;-0.005381619
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_681.jpg;0;1;0;5.015706;44.51158;96.43531;1.41597;174.3571;-0.005679222
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_722.jpg;0;1;0;5.019818;44.31207;96.45444;1.41099;174.357;-0.005659353
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_764.jpg;0;1;0;5.028436;44.11257;96.47368;1.410949;174.3655;-0.005521
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_804.jpg;0;1;0;5.014128;43.91269;96.49305;1.420909;174.3712;-0.005214585
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_848.jpg;0;1;0;5.016398;43.71276;96.5125;1.435966;174.3758;-0.004864782
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_888.jpg;0;1;0;5.021208;43.51272;96.53207;1.45591;174.3776;-0.004533347
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_930.jpg;0;1;0;5.017034;43.31296;96.55168;1.47231;174.3856;-0.004309191
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_54_971.jpg;0;1;0;5.008657;43.11292;96.57142;1.49685;174.3846;-0.003975993
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_014.jpg;0;1;0;5.005435;42.91288;96.59126;1.523009;174.3809;-0.0036832
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_055.jpg;0;1;0;5.035525;42.71374;96.61115;1.468871;174.369;-0.002683118
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_097.jpg;0;1;0;5.007467;42.41671;96.64129;1.386871;174.3485;-0.001957049
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_139.jpg;0;1;0;5.010461;42.21764;96.66168;1.358896;174.3313;-0.001499595
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_181.jpg;0;1;0;5.008471;42.01838;96.68223;1.341951;174.314;-0.001529635
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_223.jpg;0;1;0;5.003842;41.81888;96.70287;1.335742;174.3;-0.001763468
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_264.jpg;0;1;0;5.014862;41.61984;96.72356;1.327755;174.2508;-0.001305343
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_305.jpg;0;1;0;5.008721;41.42022;96.74439;1.33553;174.2288;-0.001306682
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_346.jpg;0;1;0;5.005279;41.22054;96.76532;1.349406;174.2055;-0.001219687
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_388.jpg;0;1;0;4.997873;41.02082;96.78635;1.367801;174.1777;-0.0009488128
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_430.jpg;-1.245038;1;0;5.014295;40.82076;96.80756;1.393279;174.1434;-0.001427344
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_472.jpg;-3.107412;1;0;5.016614;40.62082;96.82934;1.422114;174.0302;-0.001038669
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_513.jpg;-4.951805;1;0;5.021411;40.42089;96.85197;1.453811;173.8029;-0.0007430756
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_555.jpg;-5.011282;1;0;5.016601;40.22145;96.87566;1.479141;173.4317;-0.0003417834
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_597.jpg;-3.164046;1;0;5.008523;39.92186;96.91269;1.530154;172.8756;-0.001782835
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_640.jpg;-1.287545;1;0;5.005702;39.72343;96.93766;1.480192;172.5729;-0.001475813
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_680.jpg;0;1;0;4.982449;39.52602;96.9631;1.42651;172.4097;-0.003030982
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_722.jpg;0;1;0;5.013695;39.32766;96.989;1.395303;172.3343;-0.004258764
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_763.jpg;0;1;0;5.007156;39.1292;97.01521;1.374063;172.3027;-0.004737512
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_806.jpg;0;1;0;5.001776;38.93066;97.04161;1.361561;172.2915;-0.004786112
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_847.jpg;0;1;0;4.989544;38.7321;97.06815;1.355724;172.2892;-0.004559574
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_888.jpg;0;1;0;5.014182;38.53313;97.09487;1.361248;172.2895;-0.004520726
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_930.jpg;0;1;0;5.016667;38.33411;97.12169;1.373495;172.2901;-0.004235027
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_55_971.jpg;0;1;0;5.021924;38.13496;97.14864;1.392028;172.2891;-0.003997481
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_56_013.jpg;0;1;0;5.01653;37.93613;97.17562;1.40726;172.2893;-0.00374813
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_56_055.jpg;0;1;0;5.008446;37.73695;97.20276;1.432541;172.285;-0.003405807
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_56_098.jpg;0;1;0;5.004982;37.43787;97.24371;1.479627;172.2741;-0.003127828
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_56_138.jpg;0;1;0;4.997944;37.23888;97.2711;1.505412;172.2637;-0.002867214
